square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",415.73734090011567,417.73735280008987,415.73734090011567,416.7373298997991,416.72067759977654,417.72069079987705,"[0, 0, 0]",0,415.73734090011567,417.73735280008987,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",417.7540306998417,419.75404659984633,417.7540306998417,418.7540155998431,418.7373579996638,419.7373635000549,"[0, 0, 0]",0,417.7540306998417,419.75404659984633,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",419.7707082997076,421.77071369998157,419.7707082997076,420.77069119969383,420.7540592998266,421.7540401997976,"[0, 0, 0]",0,419.7707082997076,421.77071369998157,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",421.78738239966333,423.78738510003313,421.78738239966333,422.7873907997273,422.7707218998112,423.7707082997076,"[0, 0, 0]",0,421.78738239966333,423.78738510003313,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,407.99670683033764,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,439.6704722000286,None,440.7211337997578,None,440.7211337997578,441.72084809979424,441.72084809979424,None,0,None,None,"[0, 0, 0]",,,440.7211337997578,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014602269977331161,5.012495770119131,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,442.6875454997644,None,442.6875454997644,443.6875918000005,443.6708697997965,444.67087160004303,1,None,None,"[0, 0, 0]",,,442.6875454997644,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,444.6875529997051,444.6875529997051,444.6875529997051,445.6875653997995,445.6708896998316,446.6708821998909,0,None,None,"[0, 0, 0]",,,444.6875529997051,444.6875529997051,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,446.68758699996397,446.68758699996397,446.68758699996397,447.68758959975094,447.67090119980276,448.67089399974793,0,None,None,"[0, 0, 0]",,,446.68758699996397,446.68758699996397,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,448.68757979990914,448.68757979990914,448.68757979990914,449.68758879974484,449.6709253997542,450.6709296996705,1,None,None,"[0, 0, 0]",,,448.68757979990914,448.68757979990914,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,450.68762139976025,450.68762139976025,450.68762139976025,451.68759709969163,451.6708213998936,452.6709348997101,0,None,None,"[0, 0, 0]",,,450.68762139976025,450.68762139976025,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,452.6876082997769,452.6876082997769,452.6876082997769,453.6876451000571,453.67095219995826,454.6709364997223,0,None,None,"[0, 0, 0]",,,452.6876082997769,452.6876082997769,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.629629629629626,436.28191083017737,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,457.08791909972206,None,458.1213559997268,None,458.1213559997268,459.1209784001112,459.1043090997264,None,1,None,None,"[0, 0, 0]",,,458.1213559997268,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.012942470144480467,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,460.10433200001717,None,460.10433200001717,461.1043316000141,461.08766609989107,462.0876627997495,0,None,None,"[0, 0, 0]",,,460.10433200001717,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,462.1043340000324,462.1043340000324,462.1043340000324,463.1043475000188,463.08769439999014,464.0876881000586,0,None,None,"[0, 0, 0]",,,462.1043340000324,462.1043340000324,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,464.104358300101,464.104358300101,464.104358300101,465.10435609985143,465.0876881997101,466.0876894998364,0,None,None,"[0, 0, 0]",,,464.104358300101,464.104358300101,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,466.10437439987436,466.10437439987436,466.10437439987436,467.10437890002504,467.0877042999491,468.08771599968895,0,None,None,"[0, 0, 0]",,,466.10437439987436,466.10437439987436,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,468.10438629984856,468.10438629984856,468.10438629984856,469.10439219977707,469.0877334000543,470.08772539999336,0,None,None,"[0, 0, 0]",,,468.10438629984856,468.10438629984856,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,470.1044088997878,470.1044088997878,470.1044088997878,471.10439889971167,471.08773359982297,472.08771529980004,0,None,None,"[0, 0, 0]",,,470.1044088997878,470.1044088997878,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.81481481481482,452.365563029889,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,473.17145669972524,None,474.20480179972947,None,474.20480179972947,475.2044505998492,475.1877537998371,None,1,None,None,"[0, 0, 0]",,,474.20480179972947,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.01274337014183402,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,476.1877886997536,None,476.1877886997536,477.1878078998998,477.17112209973857,478.17112579988316,0,None,None,"[0, 0, 0]",,,476.1877886997536,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,478.18777609989047,478.18777609989047,478.18777609989047,479.18779469979927,479.171131900046,480.171140700113,0,None,None,"[0, 0, 0]",,,478.18777609989047,478.18777609989047,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,480.18781049968675,480.18781049968675,480.18781049968675,481.1878003999591,481.171155099757,482.17114660004154,0,None,None,"[0, 0, 0]",,,480.18781049968675,480.18781049968675,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,482.18781939987093,482.18781939987093,482.18781939987093,483.1878231000155,483.1711597000249,484.1711565000005,0,None,None,"[0, 0, 0]",,,482.18781939987093,482.18781939987093,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,484.1878382996656,484.1878382996656,484.1878382996656,485.1878339997493,485.171169300098,486.1711826999672,0,None,None,"[0, 0, 0]",,,484.1878382996656,484.1878382996656,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,486.18785419967026,486.18785419967026,486.18785419967026,487.1878498001024,487.17117259977385,488.1711899996735,0,None,None,"[0, 0, 0]",,,486.18785419967026,486.18785419967026,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77777777777778,472.3819078304805,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,493.18818849977106,None,494.2215415998362,None,494.2215415998362,495.221242999658,495.2045781998895,None,1,None,None,"[0, 0, 0]",,,494.2215415998362,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013199069537222385,5.009680269751698,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,496.20459110010415,None,496.20459110010415,497.2046352997422,497.187915999908,498.18793920008466,0,None,None,"[0, 0, 0]",,,496.20459110010415,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,498.20467639993876,498.20467639993876,498.20467639993876,499.2045970996842,499.1879736999981,500.18794280011207,0,None,None,"[0, 0, 0]",,,498.20467639993876,498.20467639993876,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,500.20461559994146,500.20461559994146,500.20461559994146,501.2046070001088,501.18796159978956,502.18796020001173,0,None,None,"[0, 0, 0]",,,500.20461559994146,500.20461559994146,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,502.204639100004,502.204639100004,502.204639100004,503.2046495000832,503.1879643998109,504.1879797000438,0,None,None,"[0, 0, 0]",,,502.204639100004,502.204639100004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,504.20464119967073,504.20464119967073,504.20464119967073,505.2046472998336,505.1880028997548,506.1879908996634,0,None,None,"[0, 0, 0]",,,504.20464119967073,504.20464119967073,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,506.2046627998352,506.2046627998352,506.2046627998352,507.2046642997302,507.1879944000393,508.1880099000409,0,None,None,"[0, 0, 0]",,,506.2046627998352,506.2046627998352,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.098765432098766,489.7488838294521,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,0,0,0,,,,,0,1,1,3,558.521894000005,None,559.5717227999121,None,559.5717227999121,560.571685699746,560.5550536997616,None,1,None,None,"[0, 0, 0]",,,559.5717227999121,None,,,,,,,,,,,,,,,,,,,538.6049041999504,538.6049041999504,None,space,4.995904200244695,538.6049041999504,None,"[0, 0, 0]",,,0.013014170806854963,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
