square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",653.5843613999896,655.5843760999851,653.5843613999896,654.5843787002377,654.5676901000552,655.5677141002379,"[0, 0, 0]",1,653.5843613999896,655.5843760999851,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",655.6010356000625,657.6010692003183,655.6010356000625,656.6010094000958,656.5843949001282,657.5843851002865,"[0, 0, 0]",0,655.6010356000625,657.6010692003183,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",657.6176168001257,659.6177304000594,657.6176168001257,658.6177182001993,658.6010622000322,659.601071299985,"[0, 0, 0]",0,657.6176168001257,659.6177304000594,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",659.6343955001794,661.6344070001505,659.6343955001794,660.6344119003043,660.6177580002695,661.6177461002953,"[0, 0, 0]",0,659.6343955001794,661.6344070001505,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",661.6511107999831,663.6510902000591,661.6511107999831,662.6510839001276,662.634431600105,663.63442710042,"[0, 0, 0]",0,661.6511107999831,663.6510902000591,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",663.6677730004303,665.6677695000544,663.6677730004303,664.6677789003588,664.6511019002646,665.6511088004336,"[0, 0, 0]",0,663.6677730004303,665.6677695000544,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,655.3176699597389,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,0,0,1,670.6848362004384,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",688.7013312000781,None,688.7013312000781,689.7012881999835,689.6846212004311,690.6845218003727,"[0, 0, 0]",1,688.7013312000781,None,,,,,,,,,,,0.014426240231841803,5.012133540119976,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",690.70127780037,692.7013025004417,690.70127780037,691.7013004003093,691.684629900381,692.6846384000964,"[0, 0, 0]",1,690.70127780037,692.7013025004417,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",692.7179766003974,694.7179930000566,692.7179766003974,693.7179958000779,693.7013012003154,694.7013248000294,"[0, 0, 0]",0,692.7179766003974,694.7179930000566,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",694.7346547003835,696.7346668001264,694.7346547003835,695.7346660001203,695.717994000297,696.7180195003748,"[0, 0, 0]",0,694.7346547003835,696.7346668001264,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",696.7513421000913,698.7513567004353,696.7513421000913,697.7513486002572,697.7346732001752,698.7346912003122,"[0, 0, 0]",0,696.7513421000913,698.7513567004353,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",698.7680150000378,700.7680589002557,698.7680150000378,699.7680409001186,699.7513592001051,700.7513737003319,"[0, 0, 0]",0,698.7680150000378,700.7680589002557,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",700.7847355999984,702.7847315003164,700.7847355999984,701.7847057003528,701.7680479004048,702.7680490002967,"[0, 0, 0]",0,700.7847355999984,702.7847315003164,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,692.4344650600106,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,0,0,1,707.801716200076,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",725.8182004000992,None,725.8182004000992,726.8182169003412,726.801559000276,727.8015644000843,"[0, 0, 0]",1,725.8182004000992,None,,,,,,,,,,,0.014576539862900972,5.012438639998436,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",727.8182270000689,729.8182461000979,727.8182270000689,728.8182356003672,728.8015560000204,729.8015825003386,"[0, 0, 0]",1,727.8182270000689,729.8182461000979,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",729.8349343002774,731.8349503003992,729.8349343002774,730.8349320003763,730.8182494002394,731.8182532000355,"[0, 0, 0]",0,729.8349343002774,731.8349503003992,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",731.8515879004262,733.8516067001037,731.8515879004262,732.8515985002741,732.8349559004419,733.8349486002699,"[0, 0, 0]",0,731.8515879004262,733.8516067001037,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",733.868285600096,735.8683035001159,733.868285600096,734.8682801001705,734.8516120002605,735.8516203002073,"[0, 0, 0]",0,733.868285600096,735.8683035001159,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",735.8849836001173,737.884976700414,735.8849836001173,736.8849862003699,736.8683061003685,737.8683017999865,"[0, 0, 0]",0,735.8849836001173,737.884976700414,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",737.9016385003924,739.9016899000853,737.9016385003924,738.9016450000927,738.8850141000003,739.8849961003289,"[0, 0, 0]",0,737.9016385003924,739.9016899000853,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,729.5513808601536,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,0,0,1,744.9186951001175,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",762.9351620003581,None,762.9351620003581,763.9351743003353,763.9185041002929,764.9185059000738,"[0, 0, 0]",1,762.9351620003581,None,,,,,,,,,,,0.014594139996916056,5.01245064008981,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",764.9351788000204,766.9352396000177,764.9351788000204,765.9351879004389,765.9185144002549,766.9185153003782,"[0, 0, 0]",1,764.9351788000204,766.9352396000177,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",766.9518487001769,768.9519124003127,766.9518487001769,767.9518638001755,767.9351875004359,768.935248200316,"[0, 0, 0]",0,766.9518487001769,768.9519124003127,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",768.968532900326,770.9685463001952,768.968532900326,769.9685423001647,769.9518673000857,770.951886200346,"[0, 0, 0]",0,768.968532900326,770.9685463001952,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",770.9852221002802,772.9852376002818,770.9852221002802,771.9852204001509,771.9685517000034,772.9685615003109,"[0, 0, 0]",0,770.9852221002802,772.9852376002818,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",773.0018990002573,775.0019164001569,773.0018990002573,774.0018989001401,773.9852303001098,774.9852559003048,"[0, 0, 0]",0,773.0018990002573,775.0019164001569,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",775.0185694000684,777.0185914002359,775.0185694000684,776.0185738001019,776.0019294000231,777.0019337004051,"[0, 0, 0]",0,775.0185694000684,777.0185914002359,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,766.6683401605114,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,0,0,1,782.0356194004416,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",800.0520981000736,None,800.0520981000736,801.0520920003764,801.0354147003964,802.0354226999916,"[0, 0, 0]",1,800.0520981000736,None,,,,,,,,,,,0.014582639560103416,5.012476539704949,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",802.0521006002091,804.0521202003583,802.0521006002091,803.0521149002016,803.0354604003951,804.0354657000862,"[0, 0, 0]",1,802.0521006002091,804.0521202003583,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",804.0687940004282,806.0688061001711,804.0687940004282,805.068796500098,805.0521207000129,806.0521424002945,"[0, 0, 0]",0,804.0687940004282,806.0688061001711,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",806.0854679001495,808.0854965001345,806.0854679001495,807.0854915003292,807.0688117002137,808.0688228001818,"[0, 0, 0]",0,806.0854679001495,808.0854965001345,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",808.1021528001875,810.1021719002165,808.1021528001875,809.1021536001936,809.085491400212,810.0855047004297,"[0, 0, 0]",0,808.1021528001875,810.1021719002165,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",810.1188439000398,812.1188527001068,810.1188439000398,811.118841800373,811.1021512001753,812.1021867999807,"[0, 0, 0]",0,810.1188439000398,812.1188527001068,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",812.1355111002922,814.1355371000245,812.1355111002922,813.1354219000787,813.1188626000658,814.1188606000505,"[0, 0, 0]",0,812.1355111002922,814.1355371000245,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
