8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
284.3018 	EXP 	NbackInstructionWideImg: autoDraw = True
284.3185 	EXP 	NbackInstructionWideImg: autoDraw = True
284.3352 	EXP 	NbackInstructionWideImg: autoDraw = True
284.3519 	EXP 	NbackInstructionWideImg: autoDraw = True
284.3686 	EXP 	NbackInstructionWideImg: autoDraw = True
284.3853 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4019 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4186 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4353 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4520 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4686 	EXP 	NbackInstructionWideImg: autoDraw = True
284.4853 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5020 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5187 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5353 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5520 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5687 	EXP 	NbackInstructionWideImg: autoDraw = True
284.5853 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6020 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6187 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6353 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6520 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6687 	EXP 	NbackInstructionWideImg: autoDraw = True
284.6854 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7020 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7189 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7354 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7521 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7687 	EXP 	NbackInstructionWideImg: autoDraw = True
284.7854 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8021 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8188 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8355 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8522 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8689 	EXP 	NbackInstructionWideImg: autoDraw = True
284.8855 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9022 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9189 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9357 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9523 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9690 	EXP 	NbackInstructionWideImg: autoDraw = True
284.9857 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0101 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0217 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0369 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0534 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0697 	EXP 	NbackInstructionWideImg: autoDraw = True
285.0857 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\22.png'
285.0857 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1023 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1191 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1358 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1528 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1695 	EXP 	NbackInstructionWideImg: autoDraw = True
285.1858 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2025 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2194 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2359 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2525 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2691 	EXP 	NbackInstructionWideImg: autoDraw = True
285.2858 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3025 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3191 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3359 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3525 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3692 	EXP 	NbackInstructionWideImg: autoDraw = True
285.3858 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4025 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4193 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4363 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4525 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4693 	EXP 	NbackInstructionWideImg: autoDraw = True
285.4860 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5026 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5193 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5358 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5527 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5696 	EXP 	NbackInstructionWideImg: autoDraw = True
285.5860 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6026 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6208 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6363 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6527 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6692 	EXP 	NbackInstructionWideImg: autoDraw = True
285.6859 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7026 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7194 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7359 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7526 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7693 	EXP 	NbackInstructionWideImg: autoDraw = True
285.7860 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8027 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8193 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8360 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8526 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8693 	EXP 	NbackInstructionWideImg: autoDraw = True
285.8860 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9027 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9193 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9360 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9528 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9694 	EXP 	NbackInstructionWideImg: autoDraw = True
285.9860 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0028 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0195 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0361 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0527 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0694 	EXP 	NbackInstructionWideImg: autoDraw = True
286.0861 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1027 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\23.png'
286.1027 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1195 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1361 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1528 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1696 	EXP 	NbackInstructionWideImg: autoDraw = True
286.1862 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2028 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2197 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2362 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2528 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2695 	EXP 	NbackInstructionWideImg: autoDraw = True
286.2863 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3030 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3197 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3362 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3529 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3695 	EXP 	NbackInstructionWideImg: autoDraw = True
286.3863 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4029 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4196 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4364 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4531 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4697 	EXP 	NbackInstructionWideImg: autoDraw = True
286.4864 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5030 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5196 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5364 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5530 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5698 	EXP 	NbackInstructionWideImg: autoDraw = True
286.5864 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6032 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6198 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6364 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6530 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6697 	EXP 	NbackInstructionWideImg: autoDraw = True
286.6864 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7031 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7198 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7364 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7531 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7698 	EXP 	NbackInstructionWideImg: autoDraw = True
286.7864 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8032 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8198 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8365 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8531 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8699 	EXP 	NbackInstructionWideImg: autoDraw = True
286.8866 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9032 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9199 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9365 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9536 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9700 	EXP 	NbackInstructionWideImg: autoDraw = True
286.9867 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0032 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0199 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0366 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0533 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0700 	EXP 	NbackInstructionWideImg: autoDraw = True
287.0868 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1034 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\24.png'
287.1034 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1201 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1367 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1535 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1701 	EXP 	NbackInstructionWideImg: autoDraw = True
287.1866 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2035 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2201 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2367 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2534 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2700 	EXP 	NbackInstructionWideImg: autoDraw = True
287.2867 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3034 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3202 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3368 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3535 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3701 	EXP 	NbackInstructionWideImg: autoDraw = True
287.3867 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4037 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4201 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4368 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4536 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4701 	EXP 	NbackInstructionWideImg: autoDraw = True
287.4868 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5035 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5202 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5368 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5537 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5702 	EXP 	NbackInstructionWideImg: autoDraw = True
287.5868 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6036 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6202 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6368 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6535 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6702 	EXP 	NbackInstructionWideImg: autoDraw = True
287.6870 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7039 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7203 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7369 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7536 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7702 	EXP 	NbackInstructionWideImg: autoDraw = True
287.7869 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8036 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8204 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8369 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8537 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8704 	EXP 	NbackInstructionWideImg: autoDraw = True
287.8871 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9038 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9204 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9370 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9537 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9705 	EXP 	NbackInstructionWideImg: autoDraw = True
287.9870 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0038 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0204 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0371 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0539 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0705 	EXP 	NbackInstructionWideImg: autoDraw = True
288.0871 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1037 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\25.png'
288.1037 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1204 	EXP 	ClickPrompt: autoDraw = True
288.1204 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1371 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1538 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1705 	EXP 	NbackInstructionWideImg: autoDraw = True
288.1871 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2040 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2207 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2375 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2539 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2705 	EXP 	NbackInstructionWideImg: autoDraw = True
288.2872 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3039 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3206 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3372 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3539 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3706 	EXP 	NbackInstructionWideImg: autoDraw = True
288.3873 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4041 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4207 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4373 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4540 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4706 	EXP 	NbackInstructionWideImg: autoDraw = True
288.4874 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5040 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5207 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5373 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5540 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5709 	EXP 	NbackInstructionWideImg: autoDraw = True
288.5874 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6044 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6207 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6374 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6540 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6709 	EXP 	NbackInstructionWideImg: autoDraw = True
288.6875 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7041 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7208 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7376 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7542 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7708 	EXP 	NbackInstructionWideImg: autoDraw = True
288.7876 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8041 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8209 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8375 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8541 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8708 	EXP 	NbackInstructionWideImg: autoDraw = True
288.8876 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9042 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9208 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9376 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9543 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9710 	EXP 	NbackInstructionWideImg: autoDraw = True
288.9876 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0043 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0209 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0376 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0544 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0709 	EXP 	NbackInstructionWideImg: autoDraw = True
289.0877 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1043 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
289.1043 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1209 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1377 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1543 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1710 	EXP 	NbackInstructionWideImg: autoDraw = True
289.1876 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2045 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2213 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2377 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2544 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2711 	EXP 	NbackInstructionWideImg: autoDraw = True
289.2877 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3044 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3210 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3377 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3544 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3710 	EXP 	NbackInstructionWideImg: autoDraw = True
289.3878 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4045 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4211 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4378 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4544 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4712 	EXP 	NbackInstructionWideImg: autoDraw = True
289.4878 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5045 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5347 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5385 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5554 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5712 	EXP 	NbackInstructionWideImg: autoDraw = True
289.5879 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6046 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6212 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6379 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6546 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6713 	EXP 	NbackInstructionWideImg: autoDraw = True
289.6879 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7047 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7212 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7379 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7546 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7713 	EXP 	NbackInstructionWideImg: autoDraw = True
289.7879 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8047 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8213 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8380 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8547 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8713 	EXP 	NbackInstructionWideImg: autoDraw = True
289.8881 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9048 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9214 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9381 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9550 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9714 	EXP 	NbackInstructionWideImg: autoDraw = True
289.9881 	EXP 	NbackInstructionWideImg: autoDraw = True
290.0048 	EXP 	NbackInstructionWideImg: autoDraw = True
290.0216 	EXP 	NbackInstructionWideImg: autoDraw = True
290.0382 	EXP 	NbackInstructionWideImg: autoDraw = True
290.0548 	EXP 	NbackInstructionWideImg: autoDraw = True
290.0715 	EXP 	NbackInstructionWideImg: autoDraw = True
